Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade,Venda_unitaria,Faturamento
4152,"domingo, 28 de novembro de 2021",1070,15,4,R$ 7,R$ 28
4189,"quarta-feira, 1 de dezembro de 2021",3198,15,4,R$ 7,R$ 28
4201,"quinta-feira, 2 de dezembro de 2021",6174,15,4,R$ 7,R$ 28
4244,"sábado, 4 de dezembro de 2021",5471,15,4,R$ 7,R$ 28
4347,"sexta-feira, 10 de dezembro de 2021",1987,15,4,R$ 7,R$ 28
4363,"sábado, 11 de dezembro de 2021",8550,15,4,R$ 7,R$ 28
4411,"quarta-feira, 15 de dezembro de 2021",8730,15,4,R$ 7,R$ 28
4472,"sábado, 18 de dezembro de 2021",1412,15,4,R$ 7,R$ 28
4486,"domingo, 19 de dezembro de 2021",5163,15,4,R$ 7,R$ 28
4525,"terça-feira, 21 de dezembro de 2021",2890,15,4,R$ 7,R$ 28
4644,"terça-feira, 28 de dezembro de 2021",6683,15,4,R$ 7,R$ 28
4687,"quinta-feira, 30 de dezembro de 2021",472,15,4,R$ 7,R$ 28
4737,"sábado, 1 de janeiro de 2022",7920,15,4,R$ 7,R$ 28
4808,"terça-feira, 4 de janeiro de 2022",3503,15,4,R$ 7,R$ 28
4836,"quarta-feira, 5 de janeiro de 2022",3727,15,4,R$ 7,R$ 28
4944,"segunda-feira, 10 de janeiro de 2022",7215,15,4,R$ 7,R$ 28
5091,"sábado, 15 de janeiro de 2022",6621,15,4,R$ 7,R$ 28
5097,"domingo, 16 de janeiro de 2022",9897,15,4,R$ 7,R$ 28
5139,"terça-feira, 18 de janeiro de 2022",2015,15,4,R$ 7,R$ 28
5186,"quinta-feira, 20 de janeiro de 2022",10273,15,4,R$ 7,R$ 28
5191,"quinta-feira, 20 de janeiro de 2022",2493,15,4,R$ 7,R$ 28
5202,"quinta-feira, 20 de janeiro de 2022",2769,15,4,R$ 7,R$ 28
5373,"quinta-feira, 27 de janeiro de 2022",1551,15,4,R$ 7,R$ 28
5396,"sexta-feira, 28 de janeiro de 2022",5432,15,4,R$ 7,R$ 28
5430,"sábado, 29 de janeiro de 2022",1328,15,4,R$ 7,R$ 28
5438,"domingo, 30 de janeiro de 2022",5508,15,4,R$ 7,R$ 28
5459,"domingo, 30 de janeiro de 2022",1720,15,4,R$ 7,R$ 28
5539,"quarta-feira, 2 de fevereiro de 2022",6779,15,4,R$ 7,R$ 28
5547,"quarta-feira, 2 de fevereiro de 2022",5617,15,4,R$ 7,R$ 28
5593,"sexta-feira, 4 de fevereiro de 2022",3302,15,4,R$ 7,R$ 28
5621,"sexta-feira, 4 de fevereiro de 2022",10274,15,4,R$ 7,R$ 28
5915,"terça-feira, 15 de fevereiro de 2022",4094,15,4,R$ 7,R$ 28
6004,"sexta-feira, 18 de fevereiro de 2022",571,15,4,R$ 7,R$ 28
6147,"quarta-feira, 23 de fevereiro de 2022",7893,15,4,R$ 7,R$ 28
6215,"sexta-feira, 25 de fevereiro de 2022",4028,15,4,R$ 7,R$ 28
6216,"sexta-feira, 25 de fevereiro de 2022",3278,15,4,R$ 7,R$ 28
6222,"sábado, 26 de fevereiro de 2022",2510,15,4,R$ 7,R$ 28
6310,"segunda-feira, 28 de fevereiro de 2022",9249,15,4,R$ 7,R$ 28
6329,"terça-feira, 1 de março de 2022",9354,15,4,R$ 7,R$ 28
6396,"sexta-feira, 4 de março de 2022",3730,15,4,R$ 7,R$ 28
6571,"quinta-feira, 10 de março de 2022",8212,15,4,R$ 7,R$ 28
6574,"quinta-feira, 10 de março de 2022",7828,15,4,R$ 7,R$ 28
6755,"sexta-feira, 18 de março de 2022",3950,15,4,R$ 7,R$ 28
6763,"sexta-feira, 18 de março de 2022",7448,15,4,R$ 7,R$ 28
6776,"sexta-feira, 18 de março de 2022",4003,15,4,R$ 7,R$ 28
6793,"sábado, 19 de março de 2022",2242,15,4,R$ 7,R$ 28
6861,"terça-feira, 22 de março de 2022",7149,15,4,R$ 7,R$ 28
6931,"sexta-feira, 25 de março de 2022",7595,15,4,R$ 7,R$ 28
6945,"sábado, 26 de março de 2022",5070,15,4,R$ 7,R$ 28
7039,"terça-feira, 29 de março de 2022",2118,15,4,R$ 7,R$ 28
7092,"quinta-feira, 31 de março de 2022",1430,15,4,R$ 7,R$ 28
7095,"quinta-feira, 31 de março de 2022",4892,15,4,R$ 7,R$ 28
7109,"quinta-feira, 31 de março de 2022",8704,15,4,R$ 7,R$ 28
7193,"domingo, 3 de abril de 2022",5235,15,4,R$ 7,R$ 28
7209,"segunda-feira, 4 de abril de 2022",7929,15,4,R$ 7,R$ 28
7296,"quinta-feira, 7 de abril de 2022",6677,15,4,R$ 7,R$ 28
7344,"sábado, 9 de abril de 2022",4391,15,4,R$ 7,R$ 28
7365,"domingo, 10 de abril de 2022",843,15,4,R$ 7,R$ 28
7446,"quarta-feira, 13 de abril de 2022",5341,15,4,R$ 7,R$ 28
7471,"quinta-feira, 14 de abril de 2022",7633,15,4,R$ 7,R$ 28
7799,"terça-feira, 26 de abril de 2022",5660,15,4,R$ 7,R$ 28
7817,"quarta-feira, 27 de abril de 2022",711,15,4,R$ 7,R$ 28
7994,"terça-feira, 3 de maio de 2022",6464,15,4,R$ 7,R$ 28
8006,"quarta-feira, 4 de maio de 2022",6372,15,4,R$ 7,R$ 28
8027,"quarta-feira, 4 de maio de 2022",3366,15,4,R$ 7,R$ 28
8145,"domingo, 8 de maio de 2022",5848,15,4,R$ 7,R$ 28
8305,"sábado, 14 de maio de 2022",9481,15,4,R$ 7,R$ 28
8343,"segunda-feira, 16 de maio de 2022",8471,15,4,R$ 7,R$ 28
8409,"quarta-feira, 18 de maio de 2022",8709,15,4,R$ 7,R$ 28
8434,"quinta-feira, 19 de maio de 2022",6111,15,4,R$ 7,R$ 28
8450,"sexta-feira, 20 de maio de 2022",4484,15,4,R$ 7,R$ 28
8500,"sábado, 21 de maio de 2022",8860,15,4,R$ 7,R$ 28
8505,"domingo, 22 de maio de 2022",2568,15,4,R$ 7,R$ 28
8575,"terça-feira, 24 de maio de 2022",893,15,4,R$ 7,R$ 28
8583,"terça-feira, 24 de maio de 2022",1174,15,4,R$ 7,R$ 28
8717,"domingo, 29 de maio de 2022",3234,15,4,R$ 7,R$ 28
8720,"domingo, 29 de maio de 2022",9984,15,4,R$ 7,R$ 28
8723,"domingo, 29 de maio de 2022",7131,15,4,R$ 7,R$ 28
8738,"segunda-feira, 30 de maio de 2022",3974,15,4,R$ 7,R$ 28
8782,"terça-feira, 31 de maio de 2022",5712,15,4,R$ 7,R$ 28
8835,"quinta-feira, 2 de junho de 2022",1050,15,4,R$ 7,R$ 28
8875,"sábado, 4 de junho de 2022",8564,15,4,R$ 7,R$ 28
8920,"segunda-feira, 6 de junho de 2022",5578,15,4,R$ 7,R$ 28
9019,"quinta-feira, 9 de junho de 2022",6855,15,4,R$ 7,R$ 28
9025,"quinta-feira, 9 de junho de 2022",4179,15,4,R$ 7,R$ 28
9221,"sexta-feira, 17 de junho de 2022",1295,15,4,R$ 7,R$ 28
9402,"quinta-feira, 23 de junho de 2022",1141,15,4,R$ 7,R$ 28
9432,"sábado, 25 de junho de 2022",8362,15,4,R$ 7,R$ 28
9545,"quarta-feira, 29 de junho de 2022",5584,15,4,R$ 7,R$ 28
9617,"sábado, 2 de julho de 2022",7632,15,4,R$ 7,R$ 28
9664,"domingo, 3 de julho de 2022",9777,15,4,R$ 7,R$ 28
9827,"sábado, 9 de julho de 2022",7072,15,4,R$ 7,R$ 28
9940,"quarta-feira, 13 de julho de 2022",4662,15,4,R$ 7,R$ 28
9985,"quinta-feira, 14 de julho de 2022",10181,15,4,R$ 7,R$ 28
10007,"sexta-feira, 15 de julho de 2022",2215,15,4,R$ 7,R$ 28
10065,"domingo, 17 de julho de 2022",1438,15,4,R$ 7,R$ 28
10177,"quinta-feira, 21 de julho de 2022",8239,15,4,R$ 7,R$ 28
10205,"sexta-feira, 22 de julho de 2022",8040,15,4,R$ 7,R$ 28
10252,"domingo, 24 de julho de 2022",1594,15,4,R$ 7,R$ 28
10332,"quarta-feira, 27 de julho de 2022",4732,15,4,R$ 7,R$ 28
10364,"quinta-feira, 28 de julho de 2022",4771,15,4,R$ 7,R$ 28
10557,"sexta-feira, 5 de agosto de 2022",4742,15,4,R$ 7,R$ 28
10606,"domingo, 7 de agosto de 2022",4586,15,4,R$ 7,R$ 28
10677,"terça-feira, 9 de agosto de 2022",1390,15,4,R$ 7,R$ 28
10684,"quarta-feira, 10 de agosto de 2022",8289,15,4,R$ 7,R$ 28
10706,"quinta-feira, 11 de agosto de 2022",8077,15,4,R$ 7,R$ 28
10734,"quinta-feira, 11 de agosto de 2022",10280,15,4,R$ 7,R$ 28
10855,"terça-feira, 16 de agosto de 2022",8336,15,4,R$ 7,R$ 28
10874,"quarta-feira, 17 de agosto de 2022",597,15,4,R$ 7,R$ 28
10886,"quarta-feira, 17 de agosto de 2022",4558,15,4,R$ 7,R$ 28
10895,"quarta-feira, 17 de agosto de 2022",337,15,4,R$ 7,R$ 28
10959,"sábado, 20 de agosto de 2022",4998,15,4,R$ 7,R$ 28
11013,"segunda-feira, 22 de agosto de 2022",305,15,4,R$ 7,R$ 28
11030,"terça-feira, 23 de agosto de 2022",7873,15,4,R$ 7,R$ 28
11041,"terça-feira, 23 de agosto de 2022",7764,15,4,R$ 7,R$ 28
11121,"sexta-feira, 26 de agosto de 2022",5766,15,4,R$ 7,R$ 28
11206,"terça-feira, 30 de agosto de 2022",8119,15,4,R$ 7,R$ 28
11225,"terça-feira, 30 de agosto de 2022",5572,15,4,R$ 7,R$ 28
11354,"domingo, 4 de setembro de 2022",8870,15,4,R$ 7,R$ 28
11357,"segunda-feira, 5 de setembro de 2022",1930,15,4,R$ 7,R$ 28
11359,"segunda-feira, 5 de setembro de 2022",8281,15,4,R$ 7,R$ 28
11437,"quinta-feira, 8 de setembro de 2022",10001,15,4,R$ 7,R$ 28
11445,"quinta-feira, 8 de setembro de 2022",850,15,4,R$ 7,R$ 28
11460,"sexta-feira, 9 de setembro de 2022",6052,15,4,R$ 7,R$ 28
11502,"sábado, 10 de setembro de 2022",8687,15,4,R$ 7,R$ 28
11539,"domingo, 11 de setembro de 2022",6652,15,4,R$ 7,R$ 28
11579,"terça-feira, 13 de setembro de 2022",4771,15,4,R$ 7,R$ 28
11604,"quarta-feira, 14 de setembro de 2022",4671,15,4,R$ 7,R$ 28
11624,"quarta-feira, 14 de setembro de 2022",524,15,4,R$ 7,R$ 28
11649,"quinta-feira, 15 de setembro de 2022",7392,15,4,R$ 7,R$ 28
11668,"sexta-feira, 16 de setembro de 2022",9016,15,4,R$ 7,R$ 28
11841,"quinta-feira, 22 de setembro de 2022",1567,15,4,R$ 7,R$ 28
11845,"quinta-feira, 22 de setembro de 2022",3571,15,4,R$ 7,R$ 28
12119,"domingo, 2 de outubro de 2022",2439,15,4,R$ 7,R$ 28
12141,"segunda-feira, 3 de outubro de 2022",8975,15,4,R$ 7,R$ 28
12174,"terça-feira, 4 de outubro de 2022",7634,15,4,R$ 7,R$ 28
12243,"sexta-feira, 7 de outubro de 2022",9790,15,4,R$ 7,R$ 28
12252,"sexta-feira, 7 de outubro de 2022",448,15,4,R$ 7,R$ 28
12341,"segunda-feira, 10 de outubro de 2022",5971,15,4,R$ 7,R$ 28
12398,"quarta-feira, 12 de outubro de 2022",4459,15,4,R$ 7,R$ 28
12404,"quinta-feira, 13 de outubro de 2022",5578,15,4,R$ 7,R$ 28
12432,"quinta-feira, 13 de outubro de 2022",9247,15,4,R$ 7,R$ 28
12543,"terça-feira, 18 de outubro de 2022",7782,15,4,R$ 7,R$ 28
12583,"quarta-feira, 19 de outubro de 2022",4225,15,4,R$ 7,R$ 28
12589,"quarta-feira, 19 de outubro de 2022",958,15,4,R$ 7,R$ 28
12607,"quinta-feira, 20 de outubro de 2022",4001,15,4,R$ 7,R$ 28
12665,"sábado, 22 de outubro de 2022",9099,15,4,R$ 7,R$ 28
12809,"quinta-feira, 27 de outubro de 2022",1145,15,4,R$ 7,R$ 28
12844,"sexta-feira, 28 de outubro de 2022",3209,15,4,R$ 7,R$ 28
12919,"segunda-feira, 31 de outubro de 2022",943,15,4,R$ 7,R$ 28
12935,"terça-feira, 1 de novembro de 2022",6100,15,4,R$ 7,R$ 28
12973,"terça-feira, 1 de novembro de 2022",8279,15,4,R$ 7,R$ 28
13007,"quarta-feira, 2 de novembro de 2022",3661,15,4,R$ 7,R$ 28
13037,"sexta-feira, 4 de novembro de 2022",7356,15,4,R$ 7,R$ 28
13083,"domingo, 6 de novembro de 2022",1930,15,4,R$ 7,R$ 28
13140,"terça-feira, 8 de novembro de 2022",1547,15,4,R$ 7,R$ 28
13151,"terça-feira, 8 de novembro de 2022",7794,15,4,R$ 7,R$ 28
13169,"quarta-feira, 9 de novembro de 2022",1444,15,4,R$ 7,R$ 28
13180,"quarta-feira, 9 de novembro de 2022",6729,15,4,R$ 7,R$ 28
13296,"domingo, 13 de novembro de 2022",4771,15,4,R$ 7,R$ 28
13391,"quarta-feira, 16 de novembro de 2022",5406,15,4,R$ 7,R$ 28
13418,"quinta-feira, 17 de novembro de 2022",5358,15,4,R$ 7,R$ 28
13527,"terça-feira, 22 de novembro de 2022",7348,15,4,R$ 7,R$ 28
13545,"quarta-feira, 23 de novembro de 2022",9649,15,4,R$ 7,R$ 28
13563,"quarta-feira, 23 de novembro de 2022",5977,15,4,R$ 7,R$ 28
13631,"sábado, 26 de novembro de 2022",788,15,4,R$ 7,R$ 28
13693,"terça-feira, 29 de novembro de 2022",644,15,4,R$ 7,R$ 28
13768,"sexta-feira, 2 de dezembro de 2022",9895,15,4,R$ 7,R$ 28
13813,"domingo, 4 de dezembro de 2022",8069,15,4,R$ 7,R$ 28
13827,"segunda-feira, 5 de dezembro de 2022",3370,15,4,R$ 7,R$ 28
13854,"quarta-feira, 7 de dezembro de 2022",4274,15,4,R$ 7,R$ 28
13930,"terça-feira, 13 de dezembro de 2022",8199,15,4,R$ 7,R$ 28
13939,"terça-feira, 13 de dezembro de 2022",7409,15,4,R$ 7,R$ 28
13989,"segunda-feira, 19 de dezembro de 2022",1773,15,4,R$ 7,R$ 28
14007,"quarta-feira, 21 de dezembro de 2022",7794,15,4,R$ 7,R$ 28
14020,"sábado, 24 de dezembro de 2022",5665,15,4,R$ 7,R$ 28
194,"sábado, 23 de janeiro de 2021",304,20,4,R$ 80,R$ 320
246,"quarta-feira, 27 de janeiro de 2021",8901,20,4,R$ 80,R$ 320
344,"quinta-feira, 4 de fevereiro de 2021",7619,20,4,R$ 80,R$ 320
371,"sábado, 6 de fevereiro de 2021",6960,20,4,R$ 80,R$ 320
422,"quinta-feira, 11 de fevereiro de 2021",4892,20,4,R$ 80,R$ 320
613,"sábado, 27 de fevereiro de 2021",4783,20,4,R$ 80,R$ 320
670,"terça-feira, 2 de março de 2021",5789,20,4,R$ 80,R$ 320
728,"sábado, 6 de março de 2021",6708,20,4,R$ 80,R$ 320
738,"domingo, 7 de março de 2021",8653,20,4,R$ 80,R$ 320
857,"segunda-feira, 15 de março de 2021",8746,20,4,R$ 80,R$ 320
877,"quarta-feira, 17 de março de 2021",7768,20,4,R$ 80,R$ 320
917,"sexta-feira, 19 de março de 2021",3052,20,4,R$ 80,R$ 320
1011,"sexta-feira, 26 de março de 2021",1628,20,4,R$ 80,R$ 320
1060,"segunda-feira, 29 de março de 2021",1415,20,4,R$ 80,R$ 320
1183,"terça-feira, 6 de abril de 2021",3113,20,4,R$ 80,R$ 320
1332,"sexta-feira, 16 de abril de 2021",3735,20,4,R$ 80,R$ 320
1393,"terça-feira, 20 de abril de 2021",4677,20,4,R$ 80,R$ 320
1468,"domingo, 25 de abril de 2021",6153,20,4,R$ 80,R$ 320
1514,"quinta-feira, 29 de abril de 2021",7914,20,4,R$ 80,R$ 320
1528,"sexta-feira, 30 de abril de 2021",8277,20,4,R$ 80,R$ 320
1625,"quinta-feira, 6 de maio de 2021",2035,20,4,R$ 80,R$ 320
1643,"sábado, 8 de maio de 2021",3011,20,4,R$ 80,R$ 320
1694,"quarta-feira, 12 de maio de 2021",10173,20,4,R$ 80,R$ 320
1892,"sexta-feira, 28 de maio de 2021",4391,20,4,R$ 80,R$ 320
1936,"terça-feira, 1 de junho de 2021",4255,20,4,R$ 80,R$ 320
1995,"sábado, 5 de junho de 2021",976,20,4,R$ 80,R$ 320
2097,"terça-feira, 15 de junho de 2021",6695,20,4,R$ 80,R$ 320
2119,"quinta-feira, 17 de junho de 2021",4007,20,4,R$ 80,R$ 320
2159,"domingo, 20 de junho de 2021",9263,20,4,R$ 80,R$ 320
2227,"sexta-feira, 25 de junho de 2021",4417,20,4,R$ 80,R$ 320
2342,"segunda-feira, 5 de julho de 2021",8159,20,4,R$ 80,R$ 320
2364,"quinta-feira, 8 de julho de 2021",8074,20,4,R$ 80,R$ 320
2375,"sexta-feira, 9 de julho de 2021",5543,20,4,R$ 80,R$ 320
2468,"sexta-feira, 16 de julho de 2021",463,20,4,R$ 80,R$ 320
2488,"sábado, 17 de julho de 2021",76,20,4,R$ 80,R$ 320
2567,"sábado, 24 de julho de 2021",5813,20,4,R$ 80,R$ 320
2588,"domingo, 25 de julho de 2021",9622,20,4,R$ 80,R$ 320
2759,"domingo, 8 de agosto de 2021",3124,20,4,R$ 80,R$ 320
2800,"quarta-feira, 11 de agosto de 2021",4582,20,4,R$ 80,R$ 320
2836,"domingo, 15 de agosto de 2021",190,20,4,R$ 80,R$ 320
3061,"sexta-feira, 3 de setembro de 2021",8930,20,4,R$ 80,R$ 320
3162,"sábado, 11 de setembro de 2021",3283,20,4,R$ 80,R$ 320
3163,"sábado, 11 de setembro de 2021",9029,20,4,R$ 80,R$ 320
3238,"sexta-feira, 17 de setembro de 2021",7696,20,4,R$ 80,R$ 320
3336,"domingo, 26 de setembro de 2021",3776,20,4,R$ 80,R$ 320
3426,"domingo, 3 de outubro de 2021",997,20,4,R$ 80,R$ 320
3473,"quarta-feira, 6 de outubro de 2021",2619,20,4,R$ 80,R$ 320
3487,"quarta-feira, 6 de outubro de 2021",3021,20,4,R$ 80,R$ 320
3519,"sábado, 9 de outubro de 2021",6816,20,4,R$ 80,R$ 320
3584,"sexta-feira, 15 de outubro de 2021",7769,20,4,R$ 80,R$ 320
3585,"sexta-feira, 15 de outubro de 2021",2981,20,4,R$ 80,R$ 320
3721,"quarta-feira, 27 de outubro de 2021",1297,20,4,R$ 80,R$ 320
3732,"quinta-feira, 28 de outubro de 2021",2368,20,4,R$ 80,R$ 320
3788,"segunda-feira, 1 de novembro de 2021",8159,20,4,R$ 80,R$ 320
3790,"terça-feira, 2 de novembro de 2021",817,20,4,R$ 80,R$ 320
3802,"terça-feira, 2 de novembro de 2021",8410,20,4,R$ 80,R$ 320
3895,"terça-feira, 9 de novembro de 2021",9027,20,4,R$ 80,R$ 320
3966,"segunda-feira, 15 de novembro de 2021",647,20,4,R$ 80,R$ 320
4096,"quarta-feira, 24 de novembro de 2021",4426,20,4,R$ 80,R$ 320
4125,"sexta-feira, 26 de novembro de 2021",9217,20,4,R$ 80,R$ 320
4172,"segunda-feira, 29 de novembro de 2021",3423,20,4,R$ 80,R$ 320
4240,"sábado, 4 de dezembro de 2021",7281,20,4,R$ 80,R$ 320
4259,"domingo, 5 de dezembro de 2021",7569,20,4,R$ 80,R$ 320
4300,"terça-feira, 7 de dezembro de 2021",9851,20,4,R$ 80,R$ 320
4329,"sexta-feira, 10 de dezembro de 2021",4075,20,4,R$ 80,R$ 320
4376,"domingo, 12 de dezembro de 2021",10050,20,4,R$ 80,R$ 320
4413,"quarta-feira, 15 de dezembro de 2021",2568,20,4,R$ 80,R$ 320
4443,"quinta-feira, 16 de dezembro de 2021",7176,20,4,R$ 80,R$ 320
4459,"sexta-feira, 17 de dezembro de 2021",9728,20,4,R$ 80,R$ 320
4519,"terça-feira, 21 de dezembro de 2021",1795,20,4,R$ 80,R$ 320
4684,"quinta-feira, 30 de dezembro de 2021",9236,20,4,R$ 80,R$ 320
4730,"sábado, 1 de janeiro de 2022",2217,20,4,R$ 80,R$ 320
4752,"domingo, 2 de janeiro de 2022",4614,20,4,R$ 80,R$ 320
4761,"domingo, 2 de janeiro de 2022",6111,20,4,R$ 80,R$ 320
4850,"quinta-feira, 6 de janeiro de 2022",9937,20,4,R$ 80,R$ 320
4852,"quinta-feira, 6 de janeiro de 2022",4029,20,4,R$ 80,R$ 320
4895,"sábado, 8 de janeiro de 2022",8618,20,4,R$ 80,R$ 320
4937,"domingo, 9 de janeiro de 2022",10231,20,4,R$ 80,R$ 320
4951,"segunda-feira, 10 de janeiro de 2022",3551,20,4,R$ 80,R$ 320
4972,"terça-feira, 11 de janeiro de 2022",4497,20,4,R$ 80,R$ 320
5002,"quarta-feira, 12 de janeiro de 2022",6957,20,4,R$ 80,R$ 320
5004,"quarta-feira, 12 de janeiro de 2022",9499,20,4,R$ 80,R$ 320
5012,"quarta-feira, 12 de janeiro de 2022",1212,20,4,R$ 80,R$ 320
5078,"sábado, 15 de janeiro de 2022",9249,20,4,R$ 80,R$ 320
5181,"quarta-feira, 19 de janeiro de 2022",5335,20,4,R$ 80,R$ 320
5268,"domingo, 23 de janeiro de 2022",9200,20,4,R$ 80,R$ 320
5338,"terça-feira, 25 de janeiro de 2022",2905,20,4,R$ 80,R$ 320
5399,"sexta-feira, 28 de janeiro de 2022",4175,20,4,R$ 80,R$ 320
5519,"terça-feira, 1 de fevereiro de 2022",8228,20,4,R$ 80,R$ 320
5526,"terça-feira, 1 de fevereiro de 2022",3124,20,4,R$ 80,R$ 320
5551,"quarta-feira, 2 de fevereiro de 2022",8928,20,4,R$ 80,R$ 320
5669,"domingo, 6 de fevereiro de 2022",2341,20,4,R$ 80,R$ 320
5860,"domingo, 13 de fevereiro de 2022",6629,20,4,R$ 80,R$ 320
5906,"terça-feira, 15 de fevereiro de 2022",9191,20,4,R$ 80,R$ 320
5907,"terça-feira, 15 de fevereiro de 2022",1787,20,4,R$ 80,R$ 320
5992,"sexta-feira, 18 de fevereiro de 2022",7704,20,4,R$ 80,R$ 320
6111,"terça-feira, 22 de fevereiro de 2022",1947,20,4,R$ 80,R$ 320
6165,"quarta-feira, 23 de fevereiro de 2022",924,20,4,R$ 80,R$ 320
6270,"domingo, 27 de fevereiro de 2022",4485,20,4,R$ 80,R$ 320
6297,"segunda-feira, 28 de fevereiro de 2022",3288,20,4,R$ 80,R$ 320
6309,"segunda-feira, 28 de fevereiro de 2022",3077,20,4,R$ 80,R$ 320
6367,"quinta-feira, 3 de março de 2022",9300,20,4,R$ 80,R$ 320
6378,"quinta-feira, 3 de março de 2022",9895,20,4,R$ 80,R$ 320
6413,"sábado, 5 de março de 2022",7689,20,4,R$ 80,R$ 320
6427,"sábado, 5 de março de 2022",3192,20,4,R$ 80,R$ 320
6456,"domingo, 6 de março de 2022",5951,20,4,R$ 80,R$ 320
6472,"segunda-feira, 7 de março de 2022",5970,20,4,R$ 80,R$ 320
6488,"segunda-feira, 7 de março de 2022",3729,20,4,R$ 80,R$ 320
6503,"terça-feira, 8 de março de 2022",10154,20,4,R$ 80,R$ 320
6510,"terça-feira, 8 de março de 2022",6260,20,4,R$ 80,R$ 320
6513,"terça-feira, 8 de março de 2022",2099,20,4,R$ 80,R$ 320
6659,"segunda-feira, 14 de março de 2022",8139,20,4,R$ 80,R$ 320
6798,"sábado, 19 de março de 2022",7633,20,4,R$ 80,R$ 320
6922,"sexta-feira, 25 de março de 2022",6730,20,4,R$ 80,R$ 320
6938,"sexta-feira, 25 de março de 2022",5820,20,4,R$ 80,R$ 320
6959,"sábado, 26 de março de 2022",1191,20,4,R$ 80,R$ 320
7025,"segunda-feira, 28 de março de 2022",1004,20,4,R$ 80,R$ 320
7043,"terça-feira, 29 de março de 2022",5740,20,4,R$ 80,R$ 320
7164,"sábado, 2 de abril de 2022",6681,20,4,R$ 80,R$ 320
7338,"sábado, 9 de abril de 2022",965,20,4,R$ 80,R$ 320
7477,"quinta-feira, 14 de abril de 2022",2686,20,4,R$ 80,R$ 320
7480,"quinta-feira, 14 de abril de 2022",4374,20,4,R$ 80,R$ 320
7521,"sábado, 16 de abril de 2022",2352,20,4,R$ 80,R$ 320
7524,"sábado, 16 de abril de 2022",3548,20,4,R$ 80,R$ 320
7534,"domingo, 17 de abril de 2022",7279,20,4,R$ 80,R$ 320
7537,"domingo, 17 de abril de 2022",4545,20,4,R$ 80,R$ 320
7572,"segunda-feira, 18 de abril de 2022",1237,20,4,R$ 80,R$ 320
7591,"terça-feira, 19 de abril de 2022",1124,20,4,R$ 80,R$ 320
7700,"sexta-feira, 22 de abril de 2022",3903,20,4,R$ 80,R$ 320
7759,"domingo, 24 de abril de 2022",630,20,4,R$ 80,R$ 320
7764,"segunda-feira, 25 de abril de 2022",9820,20,4,R$ 80,R$ 320
7801,"terça-feira, 26 de abril de 2022",5099,20,4,R$ 80,R$ 320
7861,"quinta-feira, 28 de abril de 2022",5387,20,4,R$ 80,R$ 320
7906,"sábado, 30 de abril de 2022",9564,20,4,R$ 80,R$ 320
7956,"segunda-feira, 2 de maio de 2022",3994,20,4,R$ 80,R$ 320
8046,"quinta-feira, 5 de maio de 2022",7190,20,4,R$ 80,R$ 320
8051,"quinta-feira, 5 de maio de 2022",9108,20,4,R$ 80,R$ 320
8147,"domingo, 8 de maio de 2022",568,20,4,R$ 80,R$ 320
8148,"domingo, 8 de maio de 2022",8875,20,4,R$ 80,R$ 320
8426,"quinta-feira, 19 de maio de 2022",7016,20,4,R$ 80,R$ 320
8516,"domingo, 22 de maio de 2022",4914,20,4,R$ 80,R$ 320
8536,"segunda-feira, 23 de maio de 2022",48,20,4,R$ 80,R$ 320
8539,"segunda-feira, 23 de maio de 2022",2705,20,4,R$ 80,R$ 320
8551,"segunda-feira, 23 de maio de 2022",5542,20,4,R$ 80,R$ 320
8657,"sexta-feira, 27 de maio de 2022",9776,20,4,R$ 80,R$ 320
8658,"sexta-feira, 27 de maio de 2022",1133,20,4,R$ 80,R$ 320
8675,"sábado, 28 de maio de 2022",5503,20,4,R$ 80,R$ 320
8691,"sábado, 28 de maio de 2022",8462,20,4,R$ 80,R$ 320
8724,"domingo, 29 de maio de 2022",6582,20,4,R$ 80,R$ 320
8830,"quinta-feira, 2 de junho de 2022",6681,20,4,R$ 80,R$ 320
8963,"terça-feira, 7 de junho de 2022",4374,20,4,R$ 80,R$ 320
9053,"sexta-feira, 10 de junho de 2022",1942,20,4,R$ 80,R$ 320
9231,"sexta-feira, 17 de junho de 2022",1044,20,4,R$ 80,R$ 320
9242,"sábado, 18 de junho de 2022",597,20,4,R$ 80,R$ 320
9310,"segunda-feira, 20 de junho de 2022",2852,20,4,R$ 80,R$ 320
9321,"segunda-feira, 20 de junho de 2022",1119,20,4,R$ 80,R$ 320
9329,"terça-feira, 21 de junho de 2022",8351,20,4,R$ 80,R$ 320
9345,"terça-feira, 21 de junho de 2022",4001,20,4,R$ 80,R$ 320
9527,"terça-feira, 28 de junho de 2022",625,20,4,R$ 80,R$ 320
9560,"quinta-feira, 30 de junho de 2022",9311,20,4,R$ 80,R$ 320
9590,"sexta-feira, 1 de julho de 2022",6466,20,4,R$ 80,R$ 320
9599,"sexta-feira, 1 de julho de 2022",2029,20,4,R$ 80,R$ 320
9625,"sábado, 2 de julho de 2022",511,20,4,R$ 80,R$ 320
9680,"segunda-feira, 4 de julho de 2022",10031,20,4,R$ 80,R$ 320
9753,"quinta-feira, 7 de julho de 2022",1533,20,4,R$ 80,R$ 320
9759,"quinta-feira, 7 de julho de 2022",5981,20,4,R$ 80,R$ 320
9894,"segunda-feira, 11 de julho de 2022",9883,20,4,R$ 80,R$ 320
